TeamID,TeamName,Season,team_games_played,team_wins,team_losses,team_win_pct,team_ppg,team_papg,team_fg_pct,team_fg3_pct,team_ft_pct,team_off_rebounds_pg,team_def_rebounds_pg,team_assists_pg,team_turnovers_pg,team_steals_pg,team_blocks_pg,team_personal_fouls_pg,team_home_win_pct,team_away_win_pct,team_neutral_win_pct,team_last_5_games_played,team_last_5_win_pct,team_last_5_ppg,team_last_5_papg,team_last_5_fg_pct,team_last_5_fg3_pct,team_last_5_ft_pct,team_last_5_off_rebounds_pg,team_last_5_def_rebounds_pg,team_last_5_assists_pg,team_last_5_turnovers_pg,team_last_5_steals_pg,team_last_5_blocks_pg,team_last_5_personal_fouls_pg,team_last_5_avg_opponent_win_pct,team_last_5_avg_opponent_point_diff_pg,team_last_10_games_played,team_last_10_win_pct,team_last_10_ppg,team_last_10_papg,team_last_10_fg_pct,team_last_10_fg3_pct,team_last_10_ft_pct,team_last_10_off_rebounds_pg,team_last_10_def_rebounds_pg,team_last_10_assists_pg,team_last_10_turnovers_pg,team_last_10_steals_pg,team_last_10_blocks_pg,team_last_10_personal_fouls_pg,team_last_10_avg_opponent_win_pct,team_last_10_avg_opponent_point_diff_pg,team_current_win_streak,team_current_loss_streak,team_point_diff_pg,team_effective_fg_pct,team_assist_turnover_ratio,team_total_rebounds_pg,team_fg3_attempt_rate,team_ft_attempt_rate,team_turnover_to_assist_ratio,team_avg_opponent_win_pct,team_avg_opponent_point_diff_pg
1113,Arizona St,2003,29,18,11,0.6206896551724138,75.96551724137932,69.17241379310344,0.4781818181818182,0.3178082191780822,0.6697368421052632,13.689655172413794,23.310344827586206,15.551724137931034,14.0,5.206896551724138,4.241379310344827,19.413793103448278,0.8,0.4,0.5,5,0.4,79.2,78.4,0.4866666666666667,0.3220338983050847,0.6910569105691057,12.4,22.4,16.0,12.8,4.8,2.4,21.2,0.6917293233082706,5.962406015037594,10,0.6,82.7,76.2,0.4966996699669967,0.3333333333333333,0.7019607843137254,13.5,21.3,17.4,13.0,5.5,3.1,20.0,0.6060606060606061,4.255411255411255,0,1,6.793103448275862,0.5133333333333333,1.1108374384236452,37.0,0.22121212121212122,0.46060606060606063,0.9002217294900222,0.6253229974160207,5.258397932816537
1114,Ark Little Rock,2003,28,16,12,0.5714285714285714,70.03571428571429,70.07142857142857,0.4483221476510067,0.37109375,0.6926751592356688,10.535714285714286,22.857142857142858,11.5,15.964285714285714,6.607142857142857,2.357142857142857,20.5,0.8181818181818182,0.3333333333333333,0.6,5,0.6,71.0,72.4,0.4521072796934866,0.4270833333333333,0.78,8.4,21.8,10.4,14.2,5.6,2.2,19.6,0.5041322314049587,0.3884297520661157,10,0.6,68.7,70.4,0.4400785854616896,0.38190954773869346,0.7546296296296297,10.3,21.2,10.8,15.2,5.4,2.5,22.0,0.4931506849315068,0.6118721461187214,0,1,-0.03571428571428571,0.5120805369127517,0.7203579418344519,33.392857142857146,0.3436241610738255,0.4214765100671141,1.3881987577639752,0.47802197802197804,-0.40934065934065933
1115,Ark Pine Bluff,2003,28,4,24,0.14285714285714285,54.5,74.17857142857143,0.35460526315789476,0.2817796610169492,0.6389452332657201,9.964285714285714,21.035714285714285,10.178571428571429,19.107142857142858,7.964285714285714,2.75,20.25,0.2,0.1111111111111111,0.0,5,0.4,58.8,62.6,0.4349593495934959,0.32098765432098764,0.5684210526315789,9.8,24.0,9.4,20.4,6.8,2.8,19.6,0.4473684210526316,-3.456140350877193,10,0.4,59.9,65.3,0.391304347826087,0.2795031055900621,0.6511627906976745,10.2,22.6,10.0,18.2,7.7,3.3,20.1,0.38461538461538464,-4.591346153846154,0,1,-19.678571428571427,0.3983552631578947,0.5327102803738317,31.0,0.3105263157894737,0.3243421052631579,1.8771929824561404,0.3914285714285714,-3.922857142857143
1116,Arkansas,2003,28,9,19,0.32142857142857145,61.642857142857146,66.53571428571429,0.39267352185089976,0.3102189781021898,0.6094890510948905,14.535714285714286,23.428571428571427,9.821428571428571,16.678571428571427,6.464285714285714,3.5357142857142856,20.928571428571427,0.5,0.1,0.0,5,0.4,55.4,63.8,0.3669064748201439,0.3106796116504854,0.5616438356164384,12.2,25.0,9.2,13.6,6.2,4.0,18.6,0.5984251968503937,6.346456692913386,10,0.2,56.4,68.6,0.36427320490367776,0.3058252427184466,0.5704697986577181,13.9,21.9,8.9,14.2,6.6,3.1,20.7,0.6320346320346321,7.0519480519480515,0,3,-4.892857142857143,0.4473007712082262,0.588865096359743,37.964285714285715,0.35218508997429304,0.35218508997429304,1.6981818181818182,0.683377308707124,8.189973614775726
1117,Arkansas St,2003,26,11,15,0.4230769230769231,71.11538461538461,69.8076923076923,0.43319268635724334,0.37117117117117115,0.7378815080789947,10.961538461538462,20.384615384615383,11.923076923076923,13.26923076923077,7.153846153846154,1.6538461538461537,21.423076923076923,0.5833333333333334,0.25,0.5,5,0.4,75.0,74.0,0.45323741007194246,0.42990654205607476,0.77,10.6,20.6,11.6,12.8,5.0,2.2,23.0,0.5528455284552846,2.8536585365853657,10,0.5,73.4,72.3,0.45692883895131087,0.42574257425742573,0.7111111111111111,10.2,21.5,12.3,13.4,5.7,2.0,22.6,0.5255813953488372,1.4790697674418605,0,1,1.3076923076923077,0.5056258790436006,0.8985507246376812,31.346153846153847,0.39029535864978904,0.3917018284106892,1.1129032258064515,0.49710982658959535,-0.07803468208092486
1119,Army,2003,25,3,22,0.12,53.68,67.48,0.4117647058823529,0.3559322033898305,0.6761006289308176,7.92,21.56,11.72,17.36,5.56,1.6,19.32,0.18181818181818182,0.07692307692307693,0.0,5,0.0,51.2,64.4,0.4050632911392405,0.3466666666666667,0.6333333333333333,7.6,21.0,12.2,15.2,5.2,2.0,17.6,0.5378151260504201,1.6554621848739495,10,0.0,51.2,64.4,0.41226215644820297,0.35714285714285715,0.6146788990825688,7.7,20.0,12.0,15.6,5.5,1.6,18.1,0.5,0.9905660377358491,0,12,-13.8,0.47352941176470587,0.6751152073732719,29.48,0.34705882352941175,0.2672268907563025,1.4812286689419796,0.47112462006079026,-0.7355623100303952
1120,Auburn,2003,30,19,11,0.6333333333333333,70.1,65.56666666666666,0.46983546617915906,0.3448979591836735,0.6621621621621622,11.933333333333334,22.566666666666666,13.4,15.9,8.033333333333333,4.966666666666667,16.366666666666667,0.7647058823529411,0.375,0.6,5,0.4,61.6,65.0,0.40350877192982454,0.3125,0.6625,11.6,21.2,11.4,14.2,6.4,4.0,15.6,0.6962962962962963,7.511111111111111,10,0.4,62.1,69.5,0.41207815275310833,0.3333333333333333,0.6339869281045751,11.7,18.7,11.3,13.9,7.2,4.1,15.8,0.6735537190082644,7.9421487603305785,0,1,4.533333333333333,0.5213284582571602,0.8427672955974843,34.5,0.29859841560024375,0.3607556368068251,1.1865671641791045,0.6601941747572816,6.866504854368932
1122,Austin Peay,2003,27,20,7,0.7407407407407407,69.70370370370371,67.70370370370371,0.4523470839260313,0.34913793103448276,0.691358024691358,10.62962962962963,24.22222222222222,13.407407407407407,15.222222222222221,7.037037037037037,4.666666666666667,18.666666666666668,1.0,0.46153846153846156,1.0,5,1.0,71.8,64.2,0.45353159851301117,0.31521739130434784,0.6515151515151515,11.2,25.4,13.6,9.4,6.2,3.6,16.8,0.5081967213114754,1.0163934426229508,10,0.9,69.9,63.6,0.45048543689320386,0.3392857142857143,0.6768060836501901,11.4,25.6,13.1,13.1,6.3,3.4,18.0,0.4497816593886463,-1.5109170305676856,6,0,2.0,0.5099573257467994,0.8807785888077859,34.851851851851855,0.33001422475106684,0.46088193456614507,1.1353591160220995,0.434010152284264,-2.7258883248730963
1123,Ball St,2003,30,13,17,0.43333333333333335,73.3,76.03333333333333,0.4288864388092613,0.322,0.7259036144578314,13.166666666666666,21.733333333333334,10.5,12.833333333333334,5.2,2.2,22.866666666666667,0.6428571428571429,0.15384615384615385,0.6666666666666666,5,0.2,75.8,87.0,0.4077669902912621,0.4444444444444444,0.7459016393442623,12.2,19.6,12.8,13.6,6.2,2.6,24.6,0.5206611570247934,0.2892561983471074,10,0.4,79.1,82.6,0.43709677419354837,0.40764331210191085,0.7551020408163265,12.7,20.1,11.7,11.9,6.5,2.0,23.9,0.5515695067264574,1.0403587443946187,0,4,-2.7333333333333334,0.47326350606394707,0.8181818181818182,34.9,0.2756339581036384,0.36604189636163176,1.2222222222222223,0.544529262086514,0.5801526717557252
1124,Baylor,2003,28,14,14,0.5,69.0,68.39285714285714,0.40701970443349755,0.34185733512786004,0.725050916496945,11.714285714285714,23.178571428571427,14.214285714285714,13.285714285714286,8.321428571428571,2.9642857142857144,15.75,0.625,0.2222222222222222,0.6666666666666666,5,0.2,64.4,73.8,0.3918918918918919,0.27941176470588236,0.6933333333333334,10.0,23.6,12.8,11.6,7.0,2.8,16.2,0.6220472440944882,6.039370078740157,10,0.4,64.0,73.2,0.38687392055267705,0.31868131868131866,0.6907894736842105,10.9,23.3,13.5,13.1,6.8,2.4,15.0,0.6379310344827587,6.75,0,1,0.6071428571428571,0.4852216748768473,1.0698924731182795,34.892857142857146,0.45751231527093594,0.3023399014778325,0.9346733668341709,0.631578947368421,5.921052631578948
1125,Belmont,2003,28,16,12,0.5714285714285714,72.46428571428571,70.71428571428571,0.4657534246575342,0.36757624398073835,0.7018867924528301,10.535714285714286,23.642857142857142,16.892857142857142,16.928571428571427,9.071428571428571,1.7142857142857142,18.357142857142858,0.7,0.4666666666666667,0.6666666666666666,5,0.6,74.4,72.2,0.43389830508474575,0.29365079365079366,0.7247706422018348,14.4,19.4,14.8,14.2,11.6,1.2,17.6,0.38016528925619836,-3.7768595041322315,10,0.7,74.4,68.2,0.47802197802197804,0.3577586206896552,0.6984924623115578,11.3,22.0,16.3,16.0,9.9,1.8,17.8,0.391705069124424,-3.543778801843318,0,1,1.75,0.54044357469015,0.9978902953586498,34.17857142857143,0.4063926940639269,0.3457273320287019,1.0021141649048626,0.42492917847025496,-2.7195467422096318
1126,Bethune-Cookman,2003,30,8,22,0.26666666666666666,64.7,72.9,0.41323792486583183,0.3577405857740586,0.6931407942238267,12.3,20.433333333333334,10.966666666666667,15.866666666666667,8.266666666666667,1.8,19.433333333333334,0.36363636363636365,0.17647058823529413,0.5,5,0.2,72.6,75.8,0.4070175438596491,0.3764705882352941,0.6971830985915493,11.6,22.2,9.8,15.6,9.0,3.0,22.0,0.4122137404580153,-4.122137404580153,10,0.3,69.0,72.6,0.4201388888888889,0.3375796178343949,0.6954545454545454,12.3,21.7,11.0,15.5,9.2,2.3,20.8,0.3875,-4.6375,0,1,-8.2,0.46422182468694095,0.6911764705882353,32.733333333333334,0.28503279666070364,0.3303518187239117,1.446808510638298,0.36323851203501095,-6.3150984682713345
1127,Binghamton,2003,27,14,13,0.5185185185185185,66.55555555555556,66.18518518518519,0.42033678756476683,0.34966216216216217,0.6759259259259259,11.703703703703704,24.22222222222222,12.703703703703704,15.074074074074074,6.444444444444445,6.481481481481482,18.25925925925926,0.8181818181818182,0.26666666666666666,1.0,5,0.6,68.6,64.8,0.4355400696864111,0.35537190082644626,0.7142857142857143,10.2,23.2,14.6,11.8,6.4,6.6,17.0,0.4188034188034188,-3.1794871794871793,10,0.4,63.9,65.7,0.42391304347826086,0.32456140350877194,0.6643835616438356,9.1,23.8,12.3,13.2,5.9,7.3,17.1,0.4786729857819905,-0.8578199052132701,0,2,0.37037037037037035,0.48737046632124353,0.8427518427518428,35.925925925925924,0.38341968911917096,0.27979274611398963,1.186588921282799,0.43804034582132567,-2.1844380403458215
1128,Birmingham So,2003,26,17,9,0.6538461538461539,67.84615384615384,64.6923076923077,0.4428129829984544,0.3552397868561279,0.7231833910034602,10.653846153846153,21.46153846153846,13.384615384615385,15.653846153846153,7.884615384615385,3.9615384615384617,18.076923076923077,0.8333333333333334,0.5,0.0,5,1.0,70.2,62.2,0.4444444444444444,0.37623762376237624,0.8432835820895522,7.6,24.2,13.4,15.8,7.2,3.0,15.8,0.29914529914529914,-10.017094017094017,10,0.7,67.6,64.0,0.44676409185803756,0.3474178403755869,0.7665198237885462,8.8,21.1,13.0,15.6,7.6,4.0,17.6,0.38461538461538464,-7.3173076923076925,5,0,3.1538461538461537,0.5200927357032458,0.855036855036855,32.11538461538461,0.43508500772797526,0.446676970633694,1.1695402298850575,0.3582089552238806,-8.525373134328358
1129,Boise St,2003,28,12,16,0.42857142857142855,65.89285714285714,66.92857142857143,0.410680228862047,0.29774127310061604,0.6974358974358974,11.178571428571429,21.928571428571427,11.642857142857142,14.392857142857142,6.642857142857143,3.8214285714285716,19.5,0.5333333333333333,0.3333333333333333,0.0,5,0.4,64.0,59.4,0.42028985507246375,0.3269230769230769,0.675,10.8,21.8,12.6,14.4,6.8,3.2,18.0,0.47580645161290325,-1.7983870967741935,10,0.3,62.2,61.8,0.4036036036036036,0.29591836734693877,0.655367231638418,11.4,21.2,11.3,13.6,6.2,3.0,19.2,0.5022421524663677,-0.5291479820627802,0,1,-1.0357142857142858,0.45677050222504767,0.8089330024813896,33.107142857142854,0.30959949141767323,0.371900826446281,1.2361963190184049,0.5109289617486339,-0.40437158469945356
1130,Boston College,2003,29,18,11,0.6206896551724138,79.65517241379311,76.34482758620689,0.4687861271676301,0.3445544554455445,0.6908602150537635,13.793103448275861,22.06896551724138,17.0,13.344827586206897,7.0,2.896551724137931,18.96551724137931,0.6428571428571429,0.75,0.0,5,0.6,69.6,75.8,0.3854166666666667,0.26136363636363635,0.762962962962963,15.4,18.8,11.6,14.4,6.2,2.2,17.6,0.6240601503759399,6.315789473684211,10,0.7,74.4,72.0,0.42984014209591476,0.3463687150837989,0.7471698113207547,14.3,19.2,14.5,13.5,5.7,2.4,18.3,0.5630252100840336,4.340336134453781,0,1,3.310344827586207,0.5190751445086705,1.2739018087855296,35.86206896551724,0.29190751445086704,0.4300578034682081,0.7849898580121704,0.610705596107056,5.75669099756691
1131,Boston Univ,2003,30,20,10,0.6666666666666666,68.1,63.266666666666666,0.4304796599878567,0.3396551724137931,0.7430555555555556,11.0,24.4,13.566666666666666,13.366666666666667,5.7,3.466666666666667,20.166666666666668,0.75,0.5333333333333333,1.0,5,0.8,70.6,61.0,0.43956043956043955,0.36904761904761907,0.6949152542372882,11.2,23.8,12.6,11.2,6.4,5.2,21.2,0.40298507462686567,-3.6343283582089554,10,0.7,68.8,63.3,0.44083969465648853,0.3621621621621622,0.726027397260274,9.5,23.3,13.3,11.5,5.7,4.3,21.1,0.45,-1.8291666666666666,0,1,4.833333333333333,0.49028536733454764,1.0149625935162094,35.4,0.3521554341226472,0.34972677595628415,0.9852579852579852,0.4344660194174757,-2.220873786407767
1132,Bowling Green,2003,27,11,16,0.4074074074074074,66.48148148148148,70.62962962962963,0.4387442572741195,0.3658008658008658,0.7373271889400922,8.666666666666666,22.11111111111111,12.74074074074074,16.666666666666668,7.148148148148148,2.5185185185185186,22.185185185185187,0.6,0.2857142857142857,0.3333333333333333,5,0.6,69.6,71.2,0.4700460829493088,0.3875,0.7635135135135135,9.0,22.2,12.8,17.4,7.4,3.4,23.8,0.5348837209302325,-0.08527131782945736,10,0.3,67.1,72.9,0.44594594594594594,0.38181818181818183,0.7544483985765125,8.5,22.5,12.6,18.5,7.6,2.5,23.6,0.5423728813559322,0.961864406779661,0,1,-4.148148148148148,0.5034456355283308,0.7644444444444445,30.77777777777778,0.3537519142419602,0.498468606431853,1.308139534883721,0.5538847117794486,0.8345864661654135
1133,Bradley,2003,29,11,18,0.3793103448275862,72.3103448275862,72.37931034482759,0.43639683505782106,0.3592233009708738,0.7039764359351989,11.0,23.24137931034483,12.551724137931034,14.172413793103448,7.448275862068965,1.6896551724137931,20.344827586206897,0.46153846153846156,0.23076923076923078,0.6666666666666666,5,0.4,66.4,64.4,0.42803030303030304,0.3523809523809524,0.711340206185567,11.0,22.4,10.6,12.8,6.2,1.0,19.0,0.52,0.248,10,0.5,70.5,69.4,0.42628774422735344,0.33505154639175255,0.7655502392344498,11.5,22.0,11.8,12.3,7.5,1.2,19.2,0.5109170305676856,0.62882096069869,0,1,-0.06896551724137931,0.492696287279367,0.8856447688564477,34.241379310344826,0.3134510042604991,0.4132684114424833,1.129120879120879,0.4937655860349127,-0.04488778054862843
1135,Brown,2003,28,17,11,0.6071428571428571,73.96428571428571,72.07142857142857,0.4614864864864865,0.3702213279678068,0.7442857142857143,9.535714285714286,23.357142857142858,14.571428571428571,15.678571428571429,7.642857142857143,3.6785714285714284,17.607142857142858,0.7,0.625,0.0,5,0.8,79.0,70.4,0.47794117647058826,0.4019607843137255,0.7580645161290323,11.4,24.4,15.6,15.6,7.8,3.6,14.8,0.4824561403508772,0.0,10,0.8,77.6,70.7,0.4846743295019157,0.4207650273224044,0.7628458498023716,9.0,25.1,16.0,14.5,7.2,3.7,16.1,0.45098039215686275,-0.7058823529411765,3,0,1.8928571428571428,0.5236486486486487,0.929384965831435,32.892857142857146,0.3358108108108108,0.47297297297297297,1.0759803921568627,0.41411042944785276,-2.6533742331288344
1137,Bucknell,2003,28,13,15,0.4642857142857143,57.67857142857143,59.32142857142857,0.40425531914893614,0.3381742738589212,0.6371100164203612,9.714285714285714,22.035714285714285,11.678571428571429,15.821428571428571,5.785714285714286,2.142857142857143,17.785714285714285,0.6,0.3076923076923077,0.6,5,0.4,53.4,61.0,0.3722943722943723,0.32,0.6120689655172413,9.2,19.4,11.2,13.8,5.4,2.8,16.6,0.5867768595041323,1.8099173553719008,10,0.4,54.8,59.9,0.3870967741935484,0.3395061728395062,0.6073059360730594,9.5,21.1,11.5,14.8,5.2,2.7,18.3,0.547945205479452,1.461187214611872,0,1,-1.6428571428571428,0.4661854103343465,0.7381489841986456,31.75,0.3662613981762918,0.4627659574468085,1.3547400611620795,0.47297297297297297,-0.8918918918918919
1138,Buffalo,2003,28,5,23,0.17857142857142858,64.82142857142857,72.21428571428571,0.40197287299630086,0.29206963249516443,0.6716417910447762,13.571428571428571,22.642857142857142,12.642857142857142,14.5,6.428571428571429,2.0714285714285716,22.714285714285715,0.38461538461538464,0.0,0.0,5,0.2,67.4,77.6,0.3851132686084142,0.27722772277227725,0.6574074074074074,15.8,22.6,12.0,15.4,7.6,2.4,26.2,0.52,0.496,10,0.2,63.4,75.6,0.39145299145299145,0.29411764705882354,0.6368421052631579,13.9,23.8,11.9,15.6,6.3,2.5,23.6,0.5201793721973094,-0.2556053811659193,0,1,-7.392857142857143,0.44852034525277434,0.8719211822660099,36.214285714285715,0.3187422934648582,0.33045622688039455,1.1468926553672316,0.525,-0.35
